,name,count,probability,cumulative_probability
3167,TIRADO,10396,7.002588809123486e-05,0.008224896209152323
3166,GRISWOLD,10396,7.002588809123486e-05,0.008294922097243558
3165,MCINTIRE,10401,7.005956733714254e-05,0.008364981664580702
3164,GRABER,10402,7.006630318632407e-05,0.008435047967767026
3163,NIELSON,10410,7.012018997977635e-05,0.008505168157746802
3162,ALMANZA,10412,7.013366167813942e-05,0.008575301819424942
3161,RAGAN,10418,7.017407677322863e-05,0.008645475896198171
3160,DANNER,10422,7.020102016995476e-05,0.008715676916368126
3159,HARDESTY,10425,7.022122771749938e-05,0.008785898144085626
3158,HER,10434,7.02818503601332e-05,0.008856179994445759
3157,YOUNGER,10444,7.034920885194854e-05,0.008926529203297708
3156,MCLEMORE,10448,7.037615224867468e-05,0.008996905355546382
3155,BRACKETT,10458,7.044351074049002e-05,0.009067348866286871
3154,WORRELL,10460,7.04569824388531e-05,0.009137805848725724
3153,MAXEY,10461,7.046371828803462e-05,0.009208269567013759
3152,CRIDER,10469,7.05176050814869e-05,0.009278787172095246
3151,KO,10483,7.061190697002838e-05,0.009349399079065275
3150,REITER,10487,7.063885036675452e-05,0.009420037929432029
3149,CLAWSON,10489,7.065232206511759e-05,0.009490690251497146
3148,BARBEE,10501,7.073315225529602e-05,0.009561423403752442
3147,PANTOJA,10507,7.077356735038523e-05,0.009632196971102827
3146,ZHU,10508,7.078030319956675e-05,0.009702977274302395
3145,URBINA,10511,7.080051074711137e-05,0.009773777785049505
3144,MEDLIN,10511,7.080051074711137e-05,0.009844578295796616
3143,LEAHY,10515,7.08274541438375e-05,0.009915405749940454
3142,MASSIE,10525,7.089481263565285e-05,0.009986300562576107
3141,BAGWELL,10526,7.090154848483438e-05,0.010057202111060941
3138,CHRISTENSON,10530,7.092849188156052e-05,0.010128130602942502
3140,ROBINS,10530,7.092849188156052e-05,0.010199059094824063
3139,FAJARDO,10530,7.092849188156052e-05,0.010269987586705625
3137,ESPINAL,10534,7.095543527828665e-05,0.010340943021983911
3136,WALDROP,10535,7.09621711274682e-05,0.01041190519311138
3135,ARMENTA,10542,7.100932207173893e-05,0.01048291451518312
3134,MARCH,10553,7.108341641273582e-05,0.010553997931595855
3133,MAPLES,10559,7.112383150782503e-05,0.01062512176310368
3132,PLUNKETT,10571,7.120466169800344e-05,0.010696326424801684
3131,MCCLOSKEY,10582,7.127875603900033e-05,0.010767605180840684
3130,TAVARES,10583,7.128549188818186e-05,0.010838890672728866
3129,DUNNING,10583,7.128549188818186e-05,0.010910176164617048
3128,HAMEL,10592,7.134611453081568e-05,0.010981522279147863
3126,MANZO,10595,7.136632207836027e-05,0.011052888601226224
3127,MOREY,10595,7.136632207836027e-05,0.011124254923304584
3125,AGEE,10595,7.136632207836027e-05,0.011195621245382944
3124,MURRELL,10600,7.140000132426795e-05,0.011267021246707212
3123,PAULEY,10610,7.14673598160833e-05,0.011338488606523296
3122,HARTMANN,10612,7.148083151444637e-05,0.011409969438037742
3121,BOSTIC,10615,7.150103906199097e-05,0.011481470477099734
3120,KEANE,10622,7.154819000626171e-05,0.011553018667105995
3119,DRURY,10626,7.157513340298785e-05,0.011624593800508983
3118,SORIA,10629,7.159534095053245e-05,0.011696189141459515
3117,GROOMS,10640,7.166943529152934e-05,0.011767858576751045
3116,NAGLE,10650,7.173679378334468e-05,0.01183959537053439
3115,LIRA,10655,7.177047302925236e-05,0.011911365843563641
3114,SOMERS,10659,7.17974164259785e-05,0.01198316325998962
3112,ELROD,10661,7.181088812434157e-05,0.012054974148113962
3113,JAIMES,10661,7.181088812434157e-05,0.012126785036238303
3111,OTOOLE,10663,7.182435982270464e-05,0.012198609396061008
3110,ZHENG,10670,7.187151076697538e-05,0.012270480906827983
3109,CUSTER,10684,7.196581265551686e-05,0.012342446719483499
3108,SAGE,10691,7.201296359978761e-05,0.012414459683083287
3107,HERSHBERGER,10693,7.202643529815068e-05,0.012486486118381438
3106,PEEK,10694,7.203317114733221e-05,0.01255851928952877
3105,KRIEGER,10704,7.210052963914755e-05,0.012630619819167917
3104,DEES,10708,7.212747303587369e-05,0.012702747292203791
3103,NETTLES,10711,7.21476805834183e-05,0.012774894972787209
3102,BOEHM,10717,7.218809567850751e-05,0.012847083068465716
3101,RAHMAN,10719,7.220156737687058e-05,0.012919284635842587
3100,MONTAGUE,10720,7.220830322605212e-05,0.01299149293906864
3099,JANSSEN,10720,7.220830322605212e-05,0.013063701242294692
3098,LIVELY,10731,7.2282397567049e-05,0.01313598363986174
3097,KROLL,10731,7.2282397567049e-05,0.013208266037428789
3096,SEELEY,10735,7.230934096377513e-05,0.013280575378392565
3095,WOLFORD,10738,7.232954851131974e-05,0.013352904926903884
3094,MOE,10740,7.234302020968281e-05,0.013425247947113568
3093,FINNEGAN,10740,7.234302020968281e-05,0.013497590967323251
3092,DUNAWAY,10742,7.235649190804588e-05,0.013569947459231298
3091,WREN,10743,7.236322775722741e-05,0.013642310686988525
3090,SKIDMORE,10745,7.237669945559048e-05,0.013714687386444114
3089,ALLAN,10746,7.238343530477202e-05,0.013787070821748886
3088,SELL,10747,7.239017115395355e-05,0.01385946099290284
3087,BONE,10753,7.243058624904276e-05,0.013931891579151883
3086,KIEFER,10756,7.245079379658737e-05,0.01400434237294847
3085,LIMON,10760,7.24777371933135e-05,0.014076820110141783
3084,SEIBERT,10762,7.249120889167657e-05,0.01414931131903346
3083,HARLAN,10775,7.257877493103652e-05,0.014221890093964497
3082,WITHERS,10782,7.262592587530727e-05,0.014294516019839804
3081,SNOWDEN,10788,7.266634097039647e-05,0.0143671823608102
3080,KUNTZ,10788,7.266634097039647e-05,0.014439848701780597
3079,NOE,10789,7.267307681957802e-05,0.014512521778600174
3078,FRANCOIS,10794,7.270675606548568e-05,0.01458522853466566
3077,BUNN,10800,7.274717116057489e-05,0.014657975705826234
3076,MOJICA,10803,7.27673787081195e-05,0.014730743084534354
3075,ROQUE,10806,7.27875862556641e-05,0.014803530670790018
3074,TONG,10809,7.280779380320871e-05,0.014876338464593226
3073,NEEDHAM,10809,7.280779380320871e-05,0.014949146258396434
3072,BETHEA,10811,7.282126550157178e-05,0.015021967523898005
3071,MORLEY,10815,7.284820889829792e-05,0.015094815732796304
3070,HERZOG,10825,7.291556739011326e-05,0.015167731300186418
3068,FANNING,10836,7.298966173111014e-05,0.015240720961917528
3069,ROYER,10836,7.298966173111014e-05,0.015313710623648637
3067,BROCKMAN,10837,7.299639758029168e-05,0.01538670702122893
3066,SOUTH,10839,7.300986927865475e-05,0.015459716890507584
3065,BROWNLEE,10839,7.300986927865475e-05,0.01553272675978624
3064,PEMBERTON,10842,7.303007682619934e-05,0.01560575683661244
3063,VERGARA,10844,7.304354852456241e-05,0.015678800385137002
3062,SHULER,10844,7.304354852456241e-05,0.015751843933661563
3061,WHEAT,10855,7.31176428655593e-05,0.015824961576527123
3059,KEEFE,10863,7.317152965901158e-05,0.015898133106186135
3060,MUIR,10863,7.317152965901158e-05,0.015971304635845146
3058,BOYLES,10869,7.321194475410078e-05,0.016044516580599247
3057,PARENT,10874,7.324562400000846e-05,0.016117762204599255
3056,GIRON,10874,7.324562400000846e-05,0.016191007828599262
3055,BRUNS,10876,7.325909569837153e-05,0.016264266924297634
3054,SEBASTIAN,10878,7.32725673967346e-05,0.016337539491694367
3053,OSULLIVAN,10879,7.327930324591613e-05,0.016410818794940284
3052,MANCINI,10881,7.32927749442792e-05,0.016484111569884562
3051,FENNELL,10884,7.331298249182381e-05,0.016557424552376385
3049,GARDINER,10886,7.332645419018688e-05,0.016630751006566573
3050,SOMMERS,10886,7.332645419018688e-05,0.01670407746075676
3048,SMALLS,10897,7.340054853118375e-05,0.016777478009287944
3047,BEERS,10908,7.347464287218064e-05,0.016850952652160123
3046,KOPP,10912,7.350158626890678e-05,0.01692445423842903
3045,BYRNES,10913,7.350832211808831e-05,0.016997962560547118
3044,CLARY,10918,7.354200136399599e-05,0.017071504561911113
3043,PULLIAM,10923,7.357568060990367e-05,0.017145080242521017
3042,JEFFREY,10925,7.358915230826674e-05,0.017218669394829283
3041,EZELL,10926,7.359588815744826e-05,0.017292265282986732
3040,NEWSOM,10930,7.36228315541744e-05,0.017365888114540907
3039,KEELER,10930,7.36228315541744e-05,0.017439510946095083
3038,BENAVIDEZ,10935,7.365651080008208e-05,0.017513167456895164
3037,LENZ,10940,7.369019004598975e-05,0.017586857646941154
3036,BRANSON,10941,7.369692589517129e-05,0.017660554572836325
3035,BOWIE,10943,7.371039759353436e-05,0.01773426497042986
3034,KREBS,10951,7.376428438698664e-05,0.017808029254816848
3033,FABIAN,10951,7.376428438698664e-05,0.017881793539203834
3032,BANDA,10954,7.378449193453123e-05,0.017955578031138366
3031,HAGGERTY,10961,7.383164287880198e-05,0.018029409674017168
3030,STRAND,10962,7.383837872798351e-05,0.01810324805274515
3029,ESPINO,10968,7.387879382307272e-05,0.018177126846568224
3028,WARDEN,10970,7.389226552143579e-05,0.01825101911208966
3027,ROUSH,10970,7.389226552143579e-05,0.018324911377611098
3026,MENARD,10973,7.39124730689804e-05,0.018398823850680077
3025,WHITESIDE,10981,7.396635986243268e-05,0.01847279021054251
3024,AYRES,10989,7.402024665588495e-05,0.018546810457198394
3023,WELLMAN,10993,7.404719005261109e-05,0.018620857647251004
3022,KECK,11001,7.410107684606337e-05,0.018694958724097068
3021,BRONSON,11007,7.414149194115258e-05,0.018769100216038222
3020,HAMMONS,11008,7.414822779033412e-05,0.018843248443828557
3019,MCMILLIAN,11012,7.417517118706026e-05,0.018917423615015617
3018,PAXTON,11013,7.418190703624178e-05,0.01899160552205186
3017,FORTUNE,11016,7.42021145837864e-05,0.019065807636635644
3016,GRIGSBY,11017,7.420885043296792e-05,0.01914001648706861
3015,HOUGHTON,11019,7.422232213133099e-05,0.01921423880919994
3014,COLBY,11023,7.424926552805713e-05,0.019288488074727998
3013,ZIELINSKI,11024,7.425600137723867e-05,0.019362744076105238
3012,BAIR,11027,7.427620892478327e-05,0.01943702028503002
3011,FULTZ,11028,7.428294477396481e-05,0.019511303229803986
3009,ELLINGTON,11030,7.429641647232788e-05,0.019585599646276312
3010,LAMAR,11030,7.429641647232788e-05,0.01965989606274864
3008,WHATLEY,11039,7.435703911496168e-05,0.0197342531018636
3007,BREEDEN,11039,7.435703911496168e-05,0.019808610140978563
3006,KONG,11040,7.436377496414322e-05,0.019882973915942705
3005,IRBY,11040,7.436377496414322e-05,0.019957337690906848
3004,DEVORE,11040,7.436377496414322e-05,0.02003170146587099
3003,DAILY,11041,7.437051081332475e-05,0.020106071976684316
3002,CARMAN,11048,7.44176617575955e-05,0.020180489638441913
3001,CHOATE,11051,7.44378693051401e-05,0.02025492750774705
3000,WAUGH,11052,7.444460515432164e-05,0.020329372112901374
2999,NESS,11058,7.448502024941085e-05,0.020403857133150786
2998,GOSSETT,11059,7.449175609859238e-05,0.02047834888924938
2997,CAUSEY,11061,7.450522779695546e-05,0.020552854117046333
2996,WYMAN,11063,7.451869949531853e-05,0.02062737281654165
2995,HUSSAIN,11070,7.456585043958926e-05,0.02070193866698124
2994,BAUMGARTNER,11078,7.461973723304154e-05,0.02077655840421428
2993,NEWBY,11079,7.462647308222308e-05,0.020851184877296505
2992,NUNES,11081,7.463994478058615e-05,0.02092582482207709
2991,CEBALLOS,11088,7.468709572485689e-05,0.021000511917801945
2990,NORIEGA,11089,7.469383157403843e-05,0.021075205749375985
2989,DIAL,11089,7.469383157403843e-05,0.021149899580950024
2988,STANFIELD,11093,7.472077497076457e-05,0.02122462035592079
2986,MULLIN,11099,7.476119006585377e-05,0.021299381545986644
2987,RIDLEY,11099,7.476119006585377e-05,0.0213741427360525
2985,CAO,11106,7.480834101012451e-05,0.021448951077062624
2984,GOOCH,11107,7.481507685930605e-05,0.02152376615392193
2983,DELGADILLO,11107,7.481507685930605e-05,0.021598581230781237
2982,DOCKERY,11108,7.482181270848758e-05,0.021673403043489723
2981,LEVESQUE,11111,7.484202025603219e-05,0.021748245063745755
2980,GARVEY,11113,7.485549195439526e-05,0.02182310055570015
2979,CORRIGAN,11117,7.48824353511214e-05,0.021897982991051272
2978,PAULSEN,11121,7.490937874784754e-05,0.02197289236979912
2977,PALUMBO,11122,7.491611459702906e-05,0.022047808484396147
2976,BURDETTE,11125,7.493632214457367e-05,0.02212274480654072
2975,WHELAN,11127,7.494979384293674e-05,0.022197694600383656
2974,HARLOW,11128,7.495652969211827e-05,0.022272651130075774
2973,GRISSOM,11131,7.497673723966288e-05,0.022347627867315437
2972,HARWOOD,11138,7.502388818393363e-05,0.02242265175549937
2971,GUAJARDO,11143,7.50575674298413e-05,0.022497709322929212
2970,BRIONES,11143,7.50575674298413e-05,0.022572766890359055
2969,WATTERS,11144,7.506430327902284e-05,0.022647831193638078
2968,FAULK,11148,7.509124667574898e-05,0.022722922440313827
2967,BRICE,11153,7.512492592165664e-05,0.022798047366235485
2966,CHUN,11154,7.513166177083818e-05,0.022873179028006323
2965,SCHMID,11160,7.517207686592739e-05,0.022948351104872252
2964,BARCLAY,11160,7.517207686592739e-05,0.02302352318173818
2963,BEAUCHAMP,11165,7.520575611183506e-05,0.023098728937850015
2962,GRESHAM,11173,7.525964290528734e-05,0.0231739885807553
2961,MUSE,11184,7.533373724628422e-05,0.023249322318001586
2960,NEGRETE,11188,7.536068064301036e-05,0.023324682998644597
2959,FERRY,11190,7.537415234137343e-05,0.02340005715098597
2958,RUPP,11199,7.543477498400724e-05,0.023475491925969975
2957,POINDEXTER,11201,7.544824668237032e-05,0.023550940172652347
2956,MONK,11207,7.548866177745953e-05,0.023626428834429808
2955,TOLLIVER,11208,7.549539762664105e-05,0.02370192423205645
2954,FORTNER,11209,7.55021334758226e-05,0.023777426365532272
2953,TROUTMAN,11210,7.550886932500412e-05,0.023852935234857275
2952,SWITZER,11211,7.551560517418566e-05,0.02392845084003146
2951,LUONG,11214,7.553581272173026e-05,0.024003986652753193
2950,HAVENS,11214,7.553581272173026e-05,0.024079522465474925
2949,EDGE,11216,7.554928442009333e-05,0.024155071749895018
2947,PERRIN,11222,7.558969951518254e-05,0.0242306614494102
2948,QUALLS,11222,7.558969951518254e-05,0.024306251148925383
2946,OREILLY,11224,7.560317121354561e-05,0.02438185432013893
2945,BUTTERFIELD,11224,7.560317121354561e-05,0.024457457491352478
2944,LINDQUIST,11229,7.563685045945329e-05,0.02453309434181193
2943,SHIPP,11231,7.565032215781636e-05,0.02460874466396975
2942,SPAIN,11232,7.565705800699788e-05,0.024684401721976747
2941,BLALOCK,11234,7.567052970536095e-05,0.024760072251682107
2940,MCNEELY,11235,7.56772655545425e-05,0.02483574951723665
2939,SIMPKINS,11237,7.569073725290556e-05,0.024911440254489554
2938,COWART,11243,7.573115234799477e-05,0.02498717140683755
2937,BRAXTON,11249,7.577156744308398e-05,0.025062942974280633
2936,STEFFEN,11252,7.579177499062858e-05,0.025138734749271262
2935,BULL,11254,7.580524668899165e-05,0.025214539995960253
2934,NEVILLE,11258,7.583219008571778e-05,0.025290372186045972
2933,MELLO,11263,7.586586933162546e-05,0.025366238055377598
2932,RAWLS,11265,7.587934102998853e-05,0.025442117396407588
2931,HILDEBRAND,11272,7.592649197425928e-05,0.025518043888381848
2930,PEPPER,11274,7.593996367262235e-05,0.02559398385205447
2929,JETT,11275,7.594669952180388e-05,0.025669930551576275
2928,WALLIS,11279,7.597364291853002e-05,0.025745904194494806
2927,LAUER,11281,7.598711461689309e-05,0.025821891309111698
2926,KIMBROUGH,11290,7.60477372595269e-05,0.025897939046371225
2925,HATTON,11292,7.606120895788997e-05,0.025974000255329116
2924,BROTHERS,11294,7.607468065625304e-05,0.02605007493598537
2923,BLAKELY,11300,7.611509575134225e-05,0.02612619003173671
2922,GROGAN,11302,7.612856744970532e-05,0.026202318599186418
2920,LARUE,11315,7.621613348906526e-05,0.026278534732675482
2921,STREETER,11315,7.621613348906526e-05,0.026354750866164546
2919,CHIU,11321,7.625654858415447e-05,0.0264310074147487
2918,ALVES,11326,7.629022783006215e-05,0.026507297642578764
2917,REIS,11331,7.632390707596982e-05,0.026583621549654733
2916,MORRELL,11334,7.634411462351443e-05,0.026659965664278248
2915,BECKETT,11334,7.634411462351443e-05,0.026736309778901762
2914,MESA,11341,7.639126556778518e-05,0.026812701044469547
2913,OATES,11346,7.642494481369284e-05,0.02688912598928324
2912,BRUMFIELD,11350,7.645188821041898e-05,0.02696557787749366
2909,BIGELOW,11354,7.647883160714512e-05,0.027042056709100804
2911,WHARTON,11354,7.647883160714512e-05,0.02711853554070795
2910,HYMAN,11354,7.647883160714512e-05,0.027195014372315095
2908,SISSON,11355,7.648556745632666e-05,0.02727149993977142
2907,BOLAND,11361,7.652598255141587e-05,0.027348025922322838
2906,COLLAZO,11365,7.655292594814201e-05,0.02742457884827098
2905,ORDONEZ,11366,7.655966179732354e-05,0.0275011385100683
2904,SHACKELFORD,11367,7.656639764650508e-05,0.027577704907714808
2903,VEST,11368,7.65731334956866e-05,0.027654278041210494
2902,MCHENRY,11369,7.657986934486815e-05,0.02773085791055536
2901,CHAMPAGNE,11369,7.657986934486815e-05,0.02780743777990023
2899,TALBERT,11370,7.658660519404967e-05,0.02788402438509428
2900,WENZEL,11370,7.658660519404967e-05,0.02796061099028833
2898,FALCON,11371,7.659334104323122e-05,0.028037204331331562
2897,STUCKEY,11374,7.661354859077581e-05,0.02811381787992234
2896,BACH,11375,7.662028443995735e-05,0.028190438164362296
2895,HALVERSON,11377,7.663375613832042e-05,0.028267071920500618
2894,BRINSON,11380,7.665396368586502e-05,0.028343725884186485
2893,FORSYTHE,11382,7.666743538422809e-05,0.028420393319570712
2892,LITTLEJOHN,11383,7.667417123340963e-05,0.02849706749080412
2891,RIGGINS,11385,7.66876429317727e-05,0.028573755133735893
2890,FORTE,11387,7.670111463013577e-05,0.02865045624836603
2889,COYNE,11388,7.67078504793173e-05,0.028727164098845348
2888,AHMAD,11395,7.675500142358805e-05,0.028803919100268936
2887,TOMLIN,11397,7.676847312195112e-05,0.02888068757339089
2886,CASON,11401,7.679541651867725e-05,0.028957482989909567
2885,HARLEY,11409,7.684930331212953e-05,0.029034332293221696
2884,SAMPLE,11414,7.688298255803721e-05,0.029111215275779735
2883,CANFIELD,11427,7.697054859739715e-05,0.02918818582437713
2882,MCALISTER,11433,7.701096369248636e-05,0.029265196788069617
2881,SHANKS,11436,7.703117124003097e-05,0.029342227959309648
2880,HOLTON,11436,7.703117124003097e-05,0.02941925913054968
2879,PATTEN,11448,7.711200143020939e-05,0.02949637113197989
2878,FRALEY,11449,7.711873727939092e-05,0.02957348986925928
2877,CARDWELL,11450,7.712547312857246e-05,0.029650615342387852
2876,MCADAMS,11455,7.715915237448012e-05,0.029727774494762334
2875,BILLINGSLEY,11460,7.71928316203878e-05,0.02980496732638272
2874,LYMAN,11465,7.722651086629547e-05,0.029882193837249018
2872,LOW,11475,7.729386935811082e-05,0.02995948770660713
2873,TURPIN,11475,7.729386935811082e-05,0.030036781575965243
2871,BENNER,11479,7.732081275483695e-05,0.03011410238872008
2870,VALDIVIA,11484,7.735449200074463e-05,0.030191456880720825
2869,GALVIN,11499,7.745552973846766e-05,0.030268912410459294
2868,DYSON,11502,7.747573728601226e-05,0.030346388147745307
2867,TRINH,11507,7.750941653191994e-05,0.030423897564277227
2866,CARLIN,11509,7.7522888230283e-05,0.030501420452507512
2865,SMALLEY,11512,7.75430957778276e-05,0.030578963548285338
2864,FINE,11518,7.758351087291681e-05,0.030656547059158254
2863,BALDERAS,11520,7.759698257127988e-05,0.030734144041729534
2862,MOFFETT,11524,7.762392596800602e-05,0.03081176796769754
2861,DOUGHTY,11525,7.763066181718756e-05,0.030889398629514727
2860,CAZARES,11531,7.767107691227677e-05,0.030967069706427004
2859,SELBY,11533,7.768454861063984e-05,0.031044754255037645
2858,PUENTE,11533,7.768454861063984e-05,0.031122438803648286
2857,NEW,11533,7.768454861063984e-05,0.031200123352258927
2856,IRIZARRY,11538,7.77182278565475e-05,0.03127784158011548
2855,FONTAINE,11542,7.774517125327364e-05,0.03135558675136875
2854,RICCI,11543,7.775190710245518e-05,0.031433338658471206
2853,PONDER,11550,7.779905804672592e-05,0.03151113771651793
2852,FRANZ,11553,7.781926559427053e-05,0.0315889569821122
2851,MILAM,11554,7.782600144345207e-05,0.03166678298355565
2850,REEDY,11555,7.78327372926336e-05,0.03174461572084829
2849,PERALES,11558,7.785294484017821e-05,0.03182246866568847
2848,YOON,11563,7.788662408608588e-05,0.03190035528977456
2847,FARNSWORTH,11563,7.788662408608588e-05,0.031978241913860644
2846,SLONE,11564,7.789335993526742e-05,0.03205613527379591
2845,HUDGINS,11569,7.792703918117508e-05,0.03213406231297709
2844,APPLEGATE,11569,7.792703918117508e-05,0.032211989352158264
2843,BROUGHTON,11574,7.796071842708276e-05,0.03228995007058535
2841,FALK,11575,7.796745427626429e-05,0.032367917524861615
2842,RAINS,11575,7.796745427626429e-05,0.03244588497913788
2840,HANNON,11578,7.79876618238089e-05,0.03252387264096169
2839,MOULTON,11580,7.800113352217197e-05,0.03260187377448386
2838,ZHOU,11586,7.804154861726118e-05,0.032679915323101126
2837,DANGELO,11587,7.80482844664427e-05,0.03275796360756757
2836,STOLL,11588,7.805502031562425e-05,0.03283601862788319
2835,BRUBAKER,11588,7.805502031562425e-05,0.032914073648198816
2834,HARKINS,11598,7.81223788074396e-05,0.03299219602700625
2833,DOE,11603,7.815605805334726e-05,0.0330703520850596
2832,EDGAR,11607,7.81830014500734e-05,0.033148535086509674
2831,CYR,11611,7.820994484679954e-05,0.033226745031356475
2829,ASHTON,11619,7.826383164025181e-05,0.03330500886299673
2830,BERTRAND,11619,7.826383164025181e-05,0.03338327269463698
2828,ROBLEDO,11620,7.827056748943336e-05,0.033461543262126414
2827,REINHARDT,11622,7.828403918779642e-05,0.03353982730131421
2826,SOMMER,11624,7.82975108861595e-05,0.03361812481220037
2825,SHELBY,11624,7.82975108861595e-05,0.033696422323086526
2824,SPURLOCK,11627,7.83177184337041e-05,0.03377474004152023
2823,WOO,11628,7.832445428288563e-05,0.033853064495803116
2822,WYLIE,11631,7.834466183043024e-05,0.03393140915763355
2821,BEVERLY,11631,7.834466183043024e-05,0.03400975381946398
2820,NYE,11632,7.835139767961177e-05,0.03408810521714359
2819,SCANLON,11635,7.837160522715638e-05,0.03416647682237074
2818,BRINK,11638,7.839181277470098e-05,0.03424486863514544
2817,KOLB,11644,7.843222786979019e-05,0.03432330086301523
2816,HOSTETLER,11659,7.853326560751321e-05,0.034401834128622744
2815,MASTERSON,11673,7.86275674960547e-05,0.0344804616961188
2814,SPANN,11691,7.874881278132232e-05,0.03455921050890012
2813,CHRISTMAN,11693,7.876228447968539e-05,0.03463797279337981
2812,LANTZ,11698,7.879596372559307e-05,0.0347167687571054
2811,DORMAN,11698,7.879596372559307e-05,0.03479556472083099
2810,DURANT,11699,7.88026995747746e-05,0.03487436742040577
2809,STACK,11701,7.881617127313767e-05,0.034953183591678906
2808,BECKWITH,11703,7.882964297150074e-05,0.035032013234650404
2807,DENSON,11725,7.89778316534945e-05,0.0351109910663039
2806,BIRCH,11745,7.911254863712519e-05,0.03519010361494103
2805,SPEER,11749,7.913949203385133e-05,0.03526924310697488
2804,CARRERA,11752,7.915969958139594e-05,0.035348402806556274
2803,CECIL,11758,7.920011467648515e-05,0.03542760292123276
2802,DUCKWORTH,11762,7.922705807321128e-05,0.03550682997930597
2801,DONALD,11763,7.923379392239283e-05,0.035586063773228364
2800,CURLEY,11772,7.929441656502663e-05,0.03566535818979339
2799,HITE,11776,7.932135996175277e-05,0.035744679549755146
2798,MCCRARY,11782,7.936177505684198e-05,0.03582404132481199
2797,MILNER,11790,7.941566185029425e-05,0.03590345698666229
2796,WATERMAN,11799,7.947628449292807e-05,0.03598293327115522
2795,BUNDY,11806,7.952343543719881e-05,0.036062456706592416
2794,RUST,11816,7.959079392901415e-05,0.03614204750052143
2793,LEWANDOWSKI,11822,7.963120902410336e-05,0.036221678709545534
2792,LANKFORD,11827,7.966488827001104e-05,0.03630134359781555
2791,DINH,11836,7.972551091264486e-05,0.036381069108728195
2790,ADAME,11848,7.980634110282328e-05,0.036460875449831016
2789,LANDRUM,11851,7.982654865036787e-05,0.03654070199848138
2788,MCAFEE,11855,7.985349204709401e-05,0.03662055549052848
2787,GREENFIELD,11864,7.991411468972783e-05,0.03670046960521821
2786,CHRISTIANSON,11866,7.99275863880909e-05,0.0367803971916063
2785,MIZE,11873,7.997473733236163e-05,0.03686037192893866
2784,FIERRO,11891,8.009598261762926e-05,0.036940467911556286
2783,SLADE,11893,8.010945431599233e-05,0.037020577365872276
2782,CORNWELL,11893,8.010945431599233e-05,0.037100686820188265
2781,RINCON,11921,8.029805809307531e-05,0.037180984878281344
2780,STILL,11929,8.035194488652759e-05,0.03726133682316787
2779,NADEAU,11931,8.036541658489065e-05,0.037341702239752764
2778,BELLO,11933,8.037888828325372e-05,0.037422081128036015
2777,FRANCE,11936,8.039909583079832e-05,0.03750248022386681
2776,RICKETTS,11940,8.042603922752446e-05,0.03758290626309434
2775,SWANN,11941,8.0432775076706e-05,0.03766333903817104
2774,SCARBOROUGH,11941,8.0432775076706e-05,0.03774377181324774
2773,EASTER,11941,8.0432775076706e-05,0.037824204588324445
2772,DUGGAN,11941,8.0432775076706e-05,0.03790463736340115
2771,NARANJO,11946,8.046645432261367e-05,0.03798510381772376
2770,KILLIAN,11947,8.047319017179521e-05,0.038065577007895555
2769,GILMAN,11948,8.047992602097674e-05,0.03814605693391653
2768,PENCE,11952,8.050686941770288e-05,0.03822656380333424
2767,LUU,11965,8.059443545706283e-05,0.0383071582387913
2766,FELDER,11976,8.066852979805972e-05,0.03838782676858936
2763,COTTER,11977,8.067526564724125e-05,0.0384685020342366
2765,PARRIS,11977,8.067526564724125e-05,0.038549177299883844
2764,FARIAS,11977,8.067526564724125e-05,0.038629852565531086
2762,ARCHULETA,11978,8.068200149642279e-05,0.038710534567027506
2761,HASSAN,11993,8.07830392341458e-05,0.03879131760626165
2760,MONTERO,11997,8.080998263087194e-05,0.038872127588892524
2759,CRAWLEY,12000,8.083019017841655e-05,0.03895295777907094
2758,HERRICK,12002,8.084366187677962e-05,0.03903380144094772
2757,ANGUIANO,12006,8.087060527350576e-05,0.03911467204622123
2756,LEMONS,12013,8.09177562177765e-05,0.03919558980243901
2755,CARY,12013,8.09177562177765e-05,0.03927650755865678
2754,AIKEN,12014,8.092449206695803e-05,0.03935743205072374
2753,MATLOCK,12017,8.094469961450263e-05,0.03943837675033825
2751,CHISHOLM,12027,8.101205810631798e-05,0.039519388808444564
2752,MAI,12027,8.101205810631798e-05,0.03960040086655088
2750,MARES,12041,8.110635999485948e-05,0.03968150722654574
2749,MCCURDY,12044,8.112656754240407e-05,0.03976263379408814
2748,BREAUX,12046,8.114003924076714e-05,0.039843773833328905
2747,HOPSON,12050,8.116698263749328e-05,0.0399249408159664
2746,HU,12056,8.120739773258249e-05,0.04000614821369898
2745,CARL,12060,8.123434112930863e-05,0.04008738255482829
2744,MONDRAGON,12063,8.125454867685324e-05,0.04016863710350514
2743,CLANCY,12066,8.127475622439783e-05,0.04024991185972954
2742,RALSTON,12076,8.134211471621318e-05,0.04033125397444575
2741,FERRARO,12090,8.143641660475467e-05,0.040412690391050506
2740,CARRINGTON,12093,8.145662415229928e-05,0.040494147015202805
2739,WHEATLEY,12097,8.148356754902541e-05,0.040575630582751834
2738,TRAMMELL,12098,8.149030339820694e-05,0.04065712088615004
2737,ROCKWELL,12099,8.149703924738848e-05,0.04073861792539743
2736,HAMRICK,12099,8.149703924738848e-05,0.04082011496464482
2735,MATSON,12100,8.150377509657001e-05,0.04090161873974139
2734,CHURCHILL,12108,8.155766189002229e-05,0.04098317640163141
